x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.0,0.0,0.0,-0.17517687444844893,0.11384712151989082,-0.1890082398619167,-0.3070709136421862,0.15130157704101074,-0.37368964031831187,-0.33638101979422935,0.2213848320974283,-0.5299263424689091,-0.30171455057716,0.25577549474424277,-0.6813774745677476,-0.27310144100112954,-0.2075434851231496,-0.4758738648117368,-0.32123946924571023,-0.15621315885678727,-0.7203416258233033,-0.3299419529120343,-0.04095324790956866,-0.860226239756283,-0.32445037174406677,0.032780895926265714,-0.945334527634217,-0.1485423605460966,-0.21838740158286427,-0.47061709323600465,-0.18519452198976444,-0.11376867584031207,-0.7575330293895521,-0.25074077814536216,0.0003531014574681574,-0.8709164295358451,-0.27877043599210527,0.04387319173819181,-0.9300965982250907,-0.03552860449752526,-0.1407777726576211,-0.46507223997145275,-0.10703807489220095,0.14234668624919608,-0.6450413974271256,-0.16334078317098152,0.2846837825620133,-0.6039983877130513,-0.19012068050883676,0.29607240740804497,-0.5593762698933555,0.04696632981781646,-0.029722857013787553,-0.47777372710774485,-0.033749863097981704,0.2299547828429971,-0.5852598438275642,-0.08178911499786057,0.29352915628038184,-0.5668368567986224,-0.10613796346368488,0.2581862129511506,-0.5430998942234487,right_mouse_roll
0.0,0.0,0.0,-0.25610551619177785,0.09802864213931062,-0.2034290650734757,-0.5022337176828733,0.07995933113635278,-0.34308510956774596,-0.5346650195147657,0.07486761938693827,-0.4613157116661973,-0.37565323595390543,-0.03260707141495195,-0.5645213533755955,-0.4060359812192589,-0.7639673231603624,-0.2752225923469367,-0.47679791334711613,-0.7362544288226812,-0.4802011722880562,-0.5056726017581903,-0.5280636020406868,-0.6172193333292467,-0.4582263564248346,-0.39424358999857795,-0.6965465287816838,-0.17620785280783052,-0.8229362045193848,-0.2665046024029303,-0.22206161912318606,-0.7038697900226891,-0.4610250570390509,-0.3186923489499469,-0.55207972897481,-0.5425683755109202,-0.34039181299290183,-0.4784690434824891,-0.575421128613263,0.023494754118331376,-0.68359758818514,-0.281117242141291,-0.09426394127588342,-0.1331654104991951,-0.424646029730977,-0.2208256258824603,0.1043889947630773,-0.41266525506879004,-0.2751865740630779,0.11664537811014591,-0.38111667599759996,0.17413423341143686,-0.4401765020924218,-0.3203519274585664,0.020390260957127482,0.07506515405908201,-0.4173474698580468,-0.09993572562680181,0.22575442923781971,-0.4077718199831926,-0.17112339608811078,0.2038966736378882,-0.3830901265180944,right_mouse_roll
0.0,0.0,0.0,-0.19425715940901622,0.012302982335262634,-0.13560670865142274,-0.386845863058455,0.01651487922937268,-0.24157738845757412,-0.39393882345840503,0.10039987454704763,-0.33628028294665185,-0.24597957701616693,0.12066415427147908,-0.42378344540615476,-0.36507789191660805,-0.581892879598976,-0.21128011653647355,-0.37822579736088746,-0.6696323488123691,-0.37026802320446334,-0.34339201388559276,-0.758212405231038,-0.4815949171670649,-0.2755594013982392,-0.7901657033209915,-0.5474533565485619,-0.15792026263680484,-0.72282203624551,-0.21957681414628247,-0.18044239196935474,-0.8097040082290372,-0.3838563842037767,-0.21455872790562117,-0.8224592253244971,-0.46893870320702685,-0.22169013331874238,-0.7906487229977507,-0.4997076853226285,0.037162163784268475,-0.6830201742636564,-0.2380433378483236,-0.05381347945136128,-0.23314255587012478,-0.35063534012498626,-0.1630137932916064,0.010829497713910223,-0.35538116743228226,-0.2276407276130358,0.08831917954357901,-0.33248607811293496,0.18645022019303076,-0.511170098207926,-0.2737726841750781,0.07389015907392757,-0.05941864674761328,-0.33519984799943064,-0.048268436686985945,0.11860720153669856,-0.32361044702236047,-0.12780220807033665,0.15662903050270358,-0.2994342968764379,right_mouse_roll
0.0,0.0,0.0,-0.18741017896053758,0.005380177184480743,-0.12502932319130336,-0.36739159035560653,-0.030823847573446958,-0.2247598776361337,-0.35153185743107634,0.027934343448198035,-0.3149967031971694,-0.20058453920070257,0.07614601283796572,-0.4003417006767296,-0.301369419063675,-0.5645378284946116,-0.20981085389241758,-0.33130249900960873,-0.7157721434042478,-0.3562253593708438,-0.3248142182146805,-0.7862024758974683,-0.45173869635574637,-0.2897022629804246,-0.8110775425369101,-0.5081592455287098,-0.1208625207910835,-0.6933102741946594,-0.21804048367026427,-0.15128982788233844,-0.803567122395088,-0.375210796035058,-0.17574005859233707,-0.8163845557792128,-0.4554437156928428,-0.178980022042826,-0.8192729819826616,-0.4869419717774999,0.051777165223870596,-0.6648694422406646,-0.23412698439347918,-0.04010893121882018,-0.2751074712882487,-0.35072586971712044,-0.1375336593505985,-0.016735813867517758,-0.36168550487886547,-0.1945134141423922,0.0702790192205391,-0.34538480088294765,0.1886047857954388,-0.5258684618397532,-0.26474216988597654,0.08213844960487272,-0.1364247472988009,-0.3250918787603336,-0.02565265247795018,0.05620553745891052,-0.3163735461863909,-0.09922647442055559,0.10641257484078878,-0.2980281592760104,right_mouse_roll
0.0,0.0,0.0,-0.19247715010480662,0.019128021113243875,-0.11955070198232069,-0.3727389196367638,-0.003176096371059332,-0.2201690355191403,-0.3451616946810444,0.05394330354679218,-0.3132747283519991,-0.1789192386158557,0.10802854570787486,-0.4008474368296745,-0.2891742856565718,-0.539460638401492,-0.21289789511357643,-0.33525900695419447,-0.732091363651408,-0.35228596113235616,-0.32855609458553525,-0.8013058548874815,-0.4420147766968436,-0.2826719004817911,-0.8207690351500081,-0.4964219854286644,-0.11272929823320066,-0.6692375895928206,-0.223809020161666,-0.1508191816242749,-0.7399655063778353,-0.3711448874704139,-0.16055381619674083,-0.7701957250517569,-0.4454679510444648,-0.142372954568753,-0.802938622531565,-0.47853372842737174,0.05985614959624992,-0.6379625186981637,-0.24227287951299856,-0.03905625668303122,-0.2004645460439709,-0.35069814973669783,-0.14641759618779215,0.04919573428119516,-0.35953369316778444,-0.2022986527329203,0.12989521081848768,-0.3467939245113479,0.19598326390222873,-0.5028150379169354,-0.2759012188894609,0.08219883000245284,-0.0958574110138367,-0.3352769725775014,-0.03133528317621967,0.0939135691330955,-0.32791223251851953,-0.10405954153915832,0.14886559753168535,-0.31291467243910387,right_mouse_roll
0.0,0.0,0.0,-0.18807836232078945,0.007225333101888455,-0.11461281159544891,-0.3625030051266953,-0.024720663097229353,-0.2139643352765738,-0.34551467898909966,0.012104453039158865,-0.30658430173204565,-0.19811466212356243,0.05894738446267311,-0.3948423185915982,-0.2984602318936823,-0.5551473068767937,-0.20650008980994836,-0.3435888565231954,-0.7581858478719432,-0.34558795006968307,-0.340516465958161,-0.8192384866345507,-0.43526739317442337,-0.3058585272491245,-0.8178946623470165,-0.48733857082449,-0.1284819072943987,-0.6867895382178045,-0.21838767987089197,-0.1758474223817035,-0.7908151109887255,-0.35950216922293415,-0.1839716310730528,-0.8058807834345277,-0.4298365104450911,-0.17071268799948652,-0.7991489869004132,-0.45978594789789135,0.03694526548809347,-0.6615981801328508,-0.23783385244438784,-0.05533313352467343,-0.28042779468654255,-0.34683275016625137,-0.14474590448314265,-0.011438614379104347,-0.3589717626480573,-0.19561846031769475,0.11457151707653158,-0.3474998761407884,0.16528457794750132,-0.5239187739492873,-0.2706969776921679,0.05625392646840141,-0.14999260221727836,-0.33381433685254114,-0.04948991406415929,0.04560578919771396,-0.3294686602320039,-0.12252065099825324,0.12625241064286577,-0.3151627343873554,right_mouse_roll
0.0,0.0,0.0,-0.19612320727461247,0.023051973555298217,-0.12991805978725668,-0.3662361712771827,0.018524060541056476,-0.2441696026593598,-0.3536386144014447,0.07979744347649141,-0.3494524373354406,-0.23883903877867227,0.10168443226029115,-0.45093571666565657,-0.33786578898243497,-0.5463791033617619,-0.22586112242571624,-0.3612233323138639,-0.6940917822491606,-0.40339214564373765,-0.3356742115481929,-0.7610869869210655,-0.5299229435414426,-0.2842349718608788,-0.7466143553638077,-0.6014794137257992,-0.15138740455116667,-0.6838518733381704,-0.2384767221726332,-0.17880730984298598,-0.7882779916650043,-0.4175735310081208,-0.20330160595572744,-0.7809403036667125,-0.508011044178067,-0.21151711509985138,-0.7285031184831671,-0.5413851661549829,0.029170565467568403,-0.6600702965855166,-0.26046548105340855,-0.05944328568926057,-0.24675728167319072,-0.3869373585108111,-0.1530115743395138,0.025019632557574917,-0.3887775583809246,-0.21288442913434946,0.15128222654851295,-0.3631233980047086,0.16794961855851415,-0.5088938016080924,-0.29874484212908636,0.06153439045254661,-0.09700318078954902,-0.3649600688760488,-0.050228308735708986,0.10351176166429042,-0.34543913537760385,-0.12715909807145206,0.17231118425803252,-0.3152943932584828,right_mouse_roll
0.0,0.0,0.0,-0.24859008220976364,0.05016183016138858,-0.1564022277697461,-0.46963856295743367,0.09233261132478462,-0.28458754922364454,-0.4688660218842036,0.23857142198162004,-0.4005998514397155,-0.3575261448674385,0.3020052746411333,-0.5120043718110308,-0.4748665501013771,-0.7382850407117124,-0.24698973345345862,-0.5112897245878066,-0.7359854328531265,-0.4437434621027345,-0.48946393798896637,-0.5755922002464386,-0.5933369272804649,-0.4203976356666032,-0.4311383233084104,-0.6794565350997597,-0.2399063249151986,-0.844442322229669,-0.26099736111902017,-0.23298100816134643,-0.7184110948536735,-0.42072561495554084,-0.27023006331956917,-0.5836777415796341,-0.5064673417446172,-0.2637092090846235,-0.5162768004322792,-0.5509233361398346,-0.011433042696005062,-0.745261400988693,-0.2920718720352866,-0.05497581724231168,-0.18288523432400633,-0.4066010419863414,-0.17433111698091608,0.13222003377882588,-0.4128626604736343,-0.23665720155371264,0.2313122911837796,-0.40264737670873413,0.17097814036130043,-0.5011278245767665,-0.34362092915699,0.07828486857205863,0.040299656305188704,-0.41576074922537065,-0.033307576742538876,0.2607437393499339,-0.39810697584693155,-0.09749418890230505,0.3037464063054912,-0.37347260328301685,right_mouse_roll
0.0,0.0,0.0,-0.2803278395764115,0.13052894444436594,-0.20713518315207746,-0.563344577304021,0.16990256464724546,-0.34831760149263924,-0.6361686592010131,0.2213594573717638,-0.4598355147059265,-0.48485215520190716,0.14526393133040472,-0.5531634019414928,-0.4771266766742245,-0.8265316025338688,-0.29865639858975834,-0.5554215143406076,-0.46506746424992557,-0.4721854077380497,-0.5322552860715826,-0.1355917721997669,-0.5707464117134093,-0.4885399119396402,-0.08105263518723624,-0.6308403781309221,-0.22896354177195882,-0.8406953443815498,-0.2870700491012475,-0.3132511664106228,-0.3163363270740702,-0.4307633983389145,-0.35670880586348475,-0.08291546999643115,-0.4636214257043984,-0.36962397447799694,-0.14134578093329575,-0.4806685970584743,-0.004600582248931453,-0.67236725792235,-0.2967998294309124,-0.11597039827215307,0.028934454332800185,-0.40652216674347763,-0.18302698319922883,0.24381117365917981,-0.365823965272651,-0.20119417942549658,0.16632745291069467,-0.32961914646933144,0.168905164248428,-0.41984724039345156,-0.3320278219527421,0.025305025103769953,0.1455985854115869,-0.41297369045803256,-0.044995298401038934,0.2739242082147055,-0.386357298912506,-0.06767777289476033,0.2017971400467115,-0.35331813729148026,right_mouse_roll
0.0,0.0,0.0,-0.28338822688947246,0.11054524584357972,-0.20725724595077494,-0.5019022876925049,0.2378447292133171,-0.37591945557570644,-0.5424205056813906,0.4877188621505345,-0.5151503837593655,-0.4085075770825964,0.6490787948607838,-0.6417306892522588,-0.37030170168067067,-0.5148108839952092,-0.3807141951036845,-0.4825904591231946,-0.04016125258095016,-0.5501394389457985,-0.4808876019179319,0.3058853106775553,-0.6207478989979319,-0.45274980363741646,0.3854291024125149,-0.6602229847391838,-0.153551975458712,-0.4786793742416198,-0.37063661543090554,-0.28906926525206067,0.26793129420233963,-0.5195564689363656,-0.32167541107876124,0.49946170197750883,-0.5286579300063803,-0.3310992978482583,0.4356389312268492,-0.5341447857975221,0.03271687120786575,-0.29991671684746346,-0.37598919603966424,-0.1253788111609289,0.46657130591856333,-0.4865214688348537,-0.1748790059652285,0.5959058226370589,-0.43302945877778654,-0.18893451890268864,0.4715443628887462,-0.3944819459964373,0.16971193168536222,-0.07323442814969967,-0.4055675811076675,0.017705814757126435,0.511587949094488,-0.48208390129201484,-0.05872940321706151,0.61654966101561,-0.45201377984840413,-0.09528266098965624,0.5381792277974754,-0.4218637543424153,right_mouse_roll
