x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.0,0.0,0.0,-0.093633692596554,-0.039405225946202285,-0.05350936479106158,-0.18537924485663765,-0.14248060755256034,-0.09853815335984295,-0.23583821871028277,-0.24253711205777442,-0.14609353601938413,-0.17992722266538888,-0.28200663770430356,-0.18392144465267318,-0.13964895241954667,-0.4255854002156137,-0.04082091116254429,-0.16429634810531019,-0.4589905138186446,-0.1255599944332775,-0.14758052409115532,-0.32625482821965635,-0.18004556732298813,-0.13185437243193582,-0.2136617333896721,-0.202932126205654,-0.07023551296973245,-0.463126798763857,-0.0553153371143683,-0.08634240277772058,-0.6770896670264611,-0.12595237224708852,-0.0963050304345108,-0.8303750308446034,-0.16796930299583165,-0.09706255742223908,-0.9774112289697477,-0.18773957875339387,-0.0004261552115714856,-0.4342500625205078,-0.07991674108189775,-0.01871232353850815,-0.5054023090296417,-0.15666486647746947,-0.040785756556291665,-0.34596385882119707,-0.15424662386109686,-0.0557606754402909,-0.23782669619908664,-0.12991614486050976,0.07171082701523653,-0.3653681754877913,-0.10944309250784405,0.041614617952444026,-0.3942352852884812,-0.1473816280967579,0.014915062157207407,-0.27300714797716985,-0.12330165258319287,-0.0042160116369804575,-0.1866605490577773,-0.09339138504824107,right_mouse_left_click
0.0,0.0,0.0,-0.09221537101338804,-0.03738688538524097,-0.05238961130115347,-0.18233870013435655,-0.13871697773600403,-0.0971977687492207,-0.22515404994737745,-0.2373271171543507,-0.1439224990397975,-0.1731090669726684,-0.2845717954681691,-0.1815046039447523,-0.13763974156479142,-0.42438715116124415,-0.044187772068087564,-0.15921530712370743,-0.46199229439461237,-0.12690676587306274,-0.1430056511791195,-0.33032771896721186,-0.1801081889887998,-0.12780843805026024,-0.2194790971691769,-0.2020716907727881,-0.06910217580532951,-0.4609977599151403,-0.05890817963047273,-0.08508238119162985,-0.6783899140931929,-0.12641592666895354,-0.09465824218761214,-0.8285965818991564,-0.16580379658583022,-0.09534348477631929,-0.9782756377845047,-0.18408258045787051,0.0013661324567963919,-0.43212492042200107,-0.08317976204476424,-0.011646263648758462,-0.5060133478187977,-0.15883050497445741,-0.03459169256785766,-0.3467368538795469,-0.15733570298710908,-0.05065260983075889,-0.23766439082051655,-0.13411146676700123,0.07347292912295439,-0.3618747456445562,-0.11194673715430328,0.04823224844030178,-0.3987700223268644,-0.14987876193336205,0.020306436590176172,-0.27955559586462947,-0.12551309468564262,-0.0003860241370865726,-0.19475838005519663,-0.09573112730972726,right_mouse_left_click
0.0,0.0,0.0,-0.09137768733025467,-0.03676915456649065,-0.05501029681204561,-0.17993692867248942,-0.13449778791678507,-0.10135164824672356,-0.2229368065038157,-0.23202214132882196,-0.14882211692472438,-0.17179893434665341,-0.2916639836528678,-0.1866905876242098,-0.13755482793541032,-0.421114143898895,-0.04653864268222252,-0.1582386962699316,-0.46053227233544325,-0.13007992631754148,-0.14260554140583978,-0.3265756102490637,-0.18342667559560288,-0.12882213829687045,-0.2164326813880795,-0.20492939173097044,-0.07063938548952702,-0.45811300539293687,-0.05979953504730507,-0.08630549669411113,-0.6763648274033969,-0.12753017633592303,-0.09579519470807915,-0.8259974135373161,-0.16604357916676538,-0.09711480607962687,-0.9782600884473031,-0.18323731549875735,-0.0008279817678741123,-0.43084255937545524,-0.0828544547044645,-0.012801007925530159,-0.502323751015385,-0.15970077965785853,-0.03392836738884863,-0.34273186987347903,-0.15836115687544072,-0.048217718211967645,-0.23362256047048202,-0.13458797105772966,0.07047830674667135,-0.36156623331685156,-0.11046970797724674,0.04715607969296269,-0.39779401518896296,-0.14910074920606828,0.02074101734443863,-0.2775248495577605,-0.12426651117128985,0.0015321612529250678,-0.19197105366364245,-0.09365067258487363,right_mouse_left_click
0.0,0.0,0.0,-0.09463968842949894,-0.03917492560617944,-0.05265803130287755,-0.18366835962595193,-0.1407043760839312,-0.09789672159838013,-0.22497743103732187,-0.23866895040450295,-0.1451916783370768,-0.17036184539003094,-0.28613324934114936,-0.1832814664206564,-0.14403386759733078,-0.4199095246828646,-0.04383770051402055,-0.16316201293053695,-0.46240722008337215,-0.1272681833139425,-0.14343326955066735,-0.33280762181061946,-0.18052459691019224,-0.12703003444326608,-0.22194643364120703,-0.20216170168449762,-0.0758833537419681,-0.45572894323331226,-0.05890183148050201,-0.09175656885295636,-0.6772651030586017,-0.12805878662088646,-0.10211996594580797,-0.826922373278749,-0.1687017776830183,-0.10422647801703801,-0.9767659222505712,-0.18725697426305646,-0.004716281738866327,-0.427125912487479,-0.08335986826028774,-0.015635589894184017,-0.5084107898847657,-0.1611822901387924,-0.03536956127777588,-0.3459152229525367,-0.1595643163439649,-0.048916812637478636,-0.23584271648750962,-0.1352104700996706,0.06838166630565365,-0.35865039106738306,-0.11210335492755186,0.04462897825127873,-0.40324103062469857,-0.15061679024728505,0.0200020932887759,-0.2801704621433634,-0.12466275475653985,0.002410483144795229,-0.1933573442386331,-0.09316784441602224,right_mouse_left_click
0.0,0.0,0.0,-0.09343511269478398,-0.04483057293260008,-0.054005392621270555,-0.1789331960980097,-0.14041521234472107,-0.10109774303899843,-0.22037778009939438,-0.2369526579144229,-0.1504739772369596,-0.16618494280427698,-0.2850118676664481,-0.19093785830245966,-0.1414579339947535,-0.4191388325950076,-0.04270024649978917,-0.1594661194042347,-0.45898841014672975,-0.12925593914925954,-0.13881449303227847,-0.33335051092402035,-0.18596931323666221,-0.12099073373645833,-0.2249360236345469,-0.2097046125349992,-0.0729310272137566,-0.4538340417997435,-0.057952565533063535,-0.08911047557026879,-0.6761879756503666,-0.12890582449089272,-0.09986866553383002,-0.8267720837436174,-0.17167424024889016,-0.10167169470428869,-0.9761794662968425,-0.1916677230948649,-0.0008821405288447386,-0.4248639904493246,-0.08319897137102257,-0.011298924844962055,-0.5080272516728683,-0.1635110561068425,-0.031590268283766286,-0.34694774530393957,-0.16343747195038177,-0.044655088691116535,-0.23585553987531063,-0.1394568766064254,0.07285514549291694,-0.35533075047035095,-0.11277643354208257,0.04849723729605384,-0.4074878215330563,-0.15269069218829703,0.0247263878461778,-0.2863483049789778,-0.12699779041868292,0.008336308722817716,-0.19779942865852398,-0.0953653121514954,right_mouse_left_click
0.0,0.0,0.0,-0.09610161825550086,-0.04470433428183414,-0.04939526673207687,-0.18331517349785412,-0.14355513082968022,-0.09361957247412435,-0.21633584413809512,-0.2436743457631029,-0.14083044700924569,-0.15911161852690928,-0.2892658346620563,-0.17985472380393744,-0.14225342850501282,-0.41813649197316816,-0.04167739694591086,-0.16073727618355438,-0.4631528944658761,-0.12501772146795886,-0.13989577444355142,-0.338114394743466,-0.1786108147851631,-0.122188468592068,-0.23008048432391556,-0.20041945895455524,-0.07289207686401943,-0.45388819740512215,-0.05837396122316695,-0.08897234865536152,-0.6802849254627484,-0.12614726386895503,-0.10001698569192953,-0.8289326241009106,-0.16614330499341248,-0.10398202878181326,-0.9773115486745352,-0.18452608086067362,-0.00020220618635610033,-0.4268160924204313,-0.08440841438118421,-0.010636971346501073,-0.509339990695928,-0.16328484339165591,-0.031524770295013785,-0.3476513694412935,-0.1648111653823397,-0.04626968043982598,-0.23573074580355421,-0.14239050652653606,0.07377935660872928,-0.35824667330013577,-0.11413022122371963,0.049749103350719595,-0.40565664147279784,-0.1533988722027885,0.023458920679481243,-0.28419516418192353,-0.1289923837413674,0.004524363419717745,-0.19595306014511038,-0.09876640655454035,right_mouse_left_click
0.0,0.0,0.0,-0.0938843467496379,-0.04897959905552079,-0.05150433740983887,-0.1777837172839909,-0.1477028007347192,-0.09711760398461808,-0.20506556530448766,-0.24540033166174088,-0.14499568638974508,-0.15069656654619076,-0.29580978159746146,-0.1846111320188477,-0.13703445817940135,-0.4188666646578291,-0.04450020905254093,-0.15302870949208497,-0.46693018007242937,-0.1295239773613889,-0.13185454132195168,-0.3384404103603744,-0.18452563357107768,-0.11545325216745932,-0.2330829640037108,-0.2065730352064008,-0.0685314555344159,-0.4511582091928946,-0.06031543779795242,-0.08456695732435245,-0.678062298998453,-0.128309604313044,-0.0943732643038251,-0.8250612324029384,-0.16717142111751576,-0.09890907732368735,-0.9778579700846886,-0.1844201311268085,0.0045117088253229165,-0.4228658487281273,-0.08582109245227813,-0.002464964512711537,-0.5124703342143516,-0.16666004566042658,-0.022094103512243106,-0.35133379371883955,-0.1688295940105525,-0.03662532961512895,-0.23833668442588404,-0.14618079893389402,0.07850375841030384,-0.3526413841483862,-0.11497388879441284,0.05881199820434016,-0.41057606422054954,-0.15585666059768633,0.03350122720534929,-0.29197845714996046,-0.13117724244161996,0.015210864990154973,-0.20498008238777082,-0.10029426347836756,right_mouse_left_click
0.0,0.0,0.0,-0.0939980295833099,-0.048448065036666016,-0.051366609781401944,-0.17650165395396983,-0.1475596975661378,-0.09612839199523897,-0.19809210210707176,-0.24788108304674766,-0.14288606007189794,-0.14070906159609367,-0.29486970993286316,-0.18156362723794742,-0.1343371453692839,-0.4177120746230318,-0.044654305826051094,-0.14890186502403197,-0.4598137551525272,-0.12768004369444852,-0.12841491281239337,-0.3334505162619223,-0.18098730185817585,-0.1133891203382792,-0.23191312005575293,-0.20257604476774796,-0.06509374499749447,-0.4509516201724798,-0.06100543625597496,-0.08154480817381851,-0.6786991901069075,-0.12839267904555346,-0.0911647596362931,-0.8252249781831476,-0.1667818097440862,-0.09578237138181765,-0.9783102905633498,-0.183670119263667,0.008459885240242104,-0.4226965171051367,-0.08680865726062933,-4.881064048663985e-06,-0.5069877373170035,-0.16820906728967486,-0.018724262312628755,-0.3450619418562518,-0.17142565720887232,-0.03300350229827417,-0.2340483978438108,-0.14939480253643084,0.08280237052153584,-0.3516004400381582,-0.11609276528716747,0.06308988047228527,-0.4039435941856581,-0.157863198349886,0.038372422440827704,-0.2843202286578391,-0.13374784772881604,0.02028632796368966,-0.19963677114524125,-0.10325942319266836,right_mouse_left_click
0.0,0.0,0.0,-0.09567343251959705,-0.046217376732405335,-0.051090411471801774,-0.1771100674090638,-0.14657838421468353,-0.09663864526280898,-0.18859548954852434,-0.2428996776873961,-0.14428997905797133,-0.13027073415029494,-0.27966706948382236,-0.18426681357246935,-0.1315815982576708,-0.4164864927738766,-0.04790163285260643,-0.1434210475627415,-0.45943753403452847,-0.13180183973298693,-0.12465610607950492,-0.33055274928654266,-0.18618131652279898,-0.11109958122146962,-0.22854074131084107,-0.2089809819720421,-0.06337924716881758,-0.4481772426377094,-0.06498400673300812,-0.0792372614587144,-0.6746381212789002,-0.13461109347183436,-0.08885681401908435,-0.8221006974125016,-0.17441244739496553,-0.09289627774433355,-0.9768562456718878,-0.19267111063434506,0.008443091130924549,-0.41842294253020446,-0.09103194807629628,0.0021187818808573477,-0.5064006328877789,-0.17330609685966403,-0.0170582527294044,-0.3418741100565741,-0.17549245550596126,-0.03209883844179486,-0.22802665732486493,-0.15326669199432444,0.08149895568426133,-0.3474137779745891,-0.1206565305154192,0.06420230714344394,-0.39867112998722887,-0.16360725109929064,0.039126696905386366,-0.27643176926730795,-0.13901201467833815,0.01963492976719619,-0.18946810581780663,-0.10836561523179272,right_mouse_left_click
0.0,0.0,0.0,-0.09085155851107796,-0.04443460995601733,-0.05396368990762605,-0.17085202153578324,-0.13972154362427844,-0.10008758132778396,-0.18839729419056747,-0.23685476449631196,-0.14731995834331696,-0.1327992436493275,-0.2867146107225411,-0.1859423424319285,-0.13223709722491148,-0.4133399616600974,-0.050276465048418664,-0.14336042009101577,-0.4583368426297206,-0.13406047594970205,-0.12334466839151847,-0.33337214100312196,-0.1871259553087581,-0.10846685029053457,-0.23238948793357475,-0.2087302970465576,-0.06469916626756222,-0.44665249464190854,-0.06507852513517463,-0.08134191483137357,-0.6740393528371019,-0.13539375159078915,-0.08952443446123765,-0.8214853016403186,-0.17477930676157274,-0.09184764908359704,-0.9770266199351282,-0.19230962871357996,0.0073865192961774725,-0.41834122091739084,-0.08901385274604783,0.002159878194520429,-0.5016751923046128,-0.1721512068181032,-0.01595638671715623,-0.33803875369658976,-0.1746587044258381,-0.029801858791386773,-0.2255942689322285,-0.15216583930727046,0.08112114278703288,-0.3475609808844648,-0.11669043799038349,0.06533893175722895,-0.3989783165724902,-0.160774547408172,0.04195678014910557,-0.27882475109953725,-0.13739259825748207,0.02374844382616042,-0.19477289680063864,-0.1072356213410192,right_mouse_left_click
