x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.0,0.0,0.0,0.161333401142409,-0.1743219762632911,-0.0538006064764052,0.2808238990039474,-0.470127561854498,-0.0613275461410762,0.3174796572249973,-0.7387303003532973,-0.0635535036494105,0.328346232135388,-0.9434539718236205,-0.0456437826294996,0.1959682640977667,-0.7117038854016657,-0.0019251612126139,0.225919400364284,-0.9015580085072352,-0.0605744497107292,0.2118290020106429,-0.6552801044218476,-0.0817606937472074,0.1823475824668393,-0.6305203259211843,-0.0889662453163285,0.0825702418831116,-0.7006260733744621,0.0028099011702929,0.1121022138993148,-0.8636839758223627,-0.0592500677136927,0.1225025826753529,-0.5827069148633471,-0.0666003370190919,0.0993303925340987,-0.5975609163367875,-0.0589462137532249,-0.0253494570428016,-0.6603360537794881,-0.0052644346248122,left_fist
0.0,0.0,0.0,0.159184724769765,-0.1762466145806568,-0.0520409978402475,0.2791542768288015,-0.4674074632369933,-0.059954520634916,0.3227466986119044,-0.7344966100640333,-0.0638414919045577,0.3259606532737718,-0.9441419253028835,-0.0484321938662704,0.1966134132856352,-0.7075218330946796,0.0018506835540343,0.2294596436299218,-0.8920657219605923,-0.0578551193901523,0.2152973543030251,-0.6455804680168997,-0.0822126883273983,0.1841312223606304,-0.6224474343032589,-0.0920352855261235,0.0800724269981968,-0.6996657379335703,0.0052013687662891,0.1159700185397881,-0.855458278624625,-0.0575295683886087,0.1249633481909372,-0.5756961413764529,-0.0678711731749348,0.0987233587829948,-0.5918616721190361,-0.0629160964640813,-0.0282607062997069,-0.658239457618016,-0.0044029302910657,left_fist
0.0,0.0,0.0,0.1609562908652919,-0.1751835321140607,-0.0498266631357282,0.280285993718737,-0.4642539747819023,-0.0579876309525105,0.3220408937909082,-0.734603790498063,-0.0624505104630804,0.3264088416236471,-0.9440030166182266,-0.048120398227748,0.1926619956721531,-0.7050547548011342,-0.0016620874630615,0.2249923235886735,-0.8946397246170601,-0.0603335988450395,0.2145658908660098,-0.6476997770843713,-0.0812282811908267,0.1844100930982189,-0.6155330727071766,-0.0880932651203175,0.0799531951314468,-0.6959692344336845,0.0004728027797505,0.1126874494138683,-0.8591742711433976,-0.0622465776900038,0.1243301778187591,-0.5772002039590328,-0.0703568109181338,0.0992107823931731,-0.5858367347649954,-0.063511619123948,-0.0273295450022615,-0.6546551119511396,-0.0095784537987598,left_fist
0.0,0.0,0.0,0.157599357112399,-0.1781856190437404,-0.0532704570824665,0.2775203789232955,-0.4722232737398197,-0.0607673488245042,0.3213007107077577,-0.7359950381514946,-0.0626580658102208,0.3261561705047124,-0.9442488809157308,-0.0449021528558616,0.1914536164573936,-0.7145804786683372,-0.0011349013301558,0.2262227866907954,-0.8824716885094442,-0.057117502957194,0.2110877452399744,-0.6386511579060515,-0.0788711978801047,0.1773451526760395,-0.6244453435976198,-0.0880492716137517,0.0748351499222322,-0.7055900756855507,0.0040263174417981,0.111951367737027,-0.8558216749450668,-0.0579494946138323,0.1228861225284841,-0.5788047168671528,-0.0694278324560384,0.0964126079239134,-0.5973225868749652,-0.0656090228358164,-0.0327460790278301,-0.6605251668830744,-0.0027036512961864,left_fist
0.0,0.0,0.0,0.1580182114268467,-0.1754134031263941,-0.0559790060195249,0.2788026656760879,-0.4663904442380179,-0.0653732508974155,0.324550069478732,-0.7325275843758571,-0.0693430306499324,0.3292045469745797,-0.9427377655477904,-0.0535711831232126,0.1952824978842512,-0.7142927343423775,-0.0011520150789712,0.2283441608147256,-0.8857731204870938,-0.0616550218386481,0.2135430296429672,-0.6394440165475136,-0.0855666096674624,0.1820502210200035,-0.6192229068168386,-0.095044126765886,0.0794185177950526,-0.7056690379148199,0.0038097146631392,0.1130566271606514,-0.8571505798625332,-0.0617907727050518,0.12284992505078,-0.5714495346253685,-0.0717711075574627,0.0986302016426427,-0.5845824881908106,-0.0652908166849852,-0.0296719846176523,-0.6641935673554066,-0.0044796439279027,left_fist
0.0,0.0,0.0,0.154758574498453,-0.1756978034159191,-0.057563449862498,0.2725261678758238,-0.4704801212687765,-0.0674728641209328,0.3168484663289841,-0.7342795140722788,-0.0719850865922259,0.3251001353877362,-0.9439519992170609,-0.0571360231814353,0.1946358808956874,-0.719719549756298,0.0004626742377792,0.2232908273830725,-0.8798752713025726,-0.0593390512138465,0.2107207657614637,-0.6400201580654297,-0.0834131706783126,0.1795914025262644,-0.6208015778316318,-0.0928293467158959,0.077344007099704,-0.7124692233761672,0.0059732784536093,0.1109440034145077,-0.8535931960891587,-0.0578605125562763,0.1225431962257786,-0.5725340383101295,-0.0678212300321417,0.0985129149036267,-0.5889220256778904,-0.0611227503821234,-0.0319225019009862,-0.6696385082880364,-0.0022422993557152,left_fist
0.0,0.0,0.0,0.1587971838628974,-0.175176361435493,-0.0537862788320344,0.2746668745765719,-0.4687430253313282,-0.0617006516745653,0.3208438725390121,-0.7339760185709701,-0.0645604381146091,0.3299492460375904,-0.942782757069972,-0.0478974739497568,0.2011882567819506,-0.7204096567638493,0.0009329377172734,0.2280018614766882,-0.8782486492976704,-0.0581251101342764,0.2109870540980978,-0.6336938109283822,-0.080583338817344,0.1787862964111444,-0.6202753767537742,-0.0894846141723861,0.0784393052285068,-0.7143519263232607,0.0045563243363248,0.1121277892675514,-0.8575144738781918,-0.0615811711621447,0.1200550620933743,-0.5725095650796483,-0.0726464097492895,0.0960077458551546,-0.5922515404195575,-0.0660462475624355,-0.0337923880742934,-0.6704153330405422,-0.0047188084761183,left_fist
0.0,0.0,0.0,0.1540140747184865,-0.1668714684796984,-0.0577555817679989,0.2745255177573869,-0.4677991863128695,-0.0664766435222731,0.3196680207352538,-0.7347142972952888,-0.0687094562367134,0.3249251799591298,-0.9443652684378476,-0.0509692769895678,0.1981715485409432,-0.7146416410003086,-0.005952842249283,0.2272357288233634,-0.8786520889947627,-0.066364866885307,0.2088705402925041,-0.6319035964198806,-0.0884474839284155,0.1800040369991128,-0.6164589936420474,-0.0972939289983437,0.077699850636707,-0.7105924612123071,-0.0002218249918619,0.1111845498149011,-0.85316067122652,-0.0677961898582554,0.1163021291595212,-0.5669623534840856,-0.0772276106890528,0.09317308249571,-0.5861379652357487,-0.069875927437458,-0.0344778032026521,-0.6700767533304368,-0.0077476908127445,left_fist
0.0,0.0,0.0,0.1555737690774708,-0.1657114352161908,-0.0632096395046797,0.2740232859234737,-0.4701191119784715,-0.0738407798033869,0.3177016074792983,-0.7361909584530335,-0.0765734845734016,0.3245829349138152,-0.9440188253332984,-0.0589438358021736,0.1933726571441006,-0.723132909262103,-0.0114990283647488,0.2237195332844006,-0.8788956140976971,-0.0725490245580433,0.2080814578589992,-0.6358569541891421,-0.095177375918252,0.1771255442110942,-0.6240500935461823,-0.1041693701479062,0.0727573475921131,-0.7165722381891264,-0.0029434421381743,0.1076605829664423,-0.8477873362832301,-0.0695775041514435,0.1161046386099947,-0.564684235845137,-0.0788240717629005,0.0923923102534185,-0.589816988051608,-0.0714561928353522,-0.0383017736480126,-0.6737803323726053,-0.0080423621201746,left_fist
0.0,0.0,0.0,0.1569967395389479,-0.1750267766301138,-0.0535383955948341,0.2749249188777186,-0.4757002914386245,-0.0625650029216125,0.3177041147423355,-0.7385395456370314,-0.0667354472437724,0.3234985185881624,-0.9448246467304432,-0.0515276178564264,0.1931304731936395,-0.7282255237490359,-0.0055081615920653,0.222844810328396,-0.8812125383703081,-0.0661255441630128,0.2072965145390643,-0.6378859433621173,-0.0879023180089385,0.1759686640126472,-0.6235928261787654,-0.0966267790818969,0.0696526090330398,-0.7209055739389708,-0.0025897900229083,0.107134999933454,-0.8524448579364392,-0.0693605595545773,0.1140257110916388,-0.5683196059988628,-0.0785712393856424,0.0883758930432055,-0.5940552717776723,-0.071614387055559,-0.0416882407873009,-0.6754664762357763,-0.012310532305828,left_fist
