x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.0,0.0,0.0,-0.0779674908239121,-0.0863067135242922,-0.0457374556599101,-0.132763634785735,-0.174506909254763,-0.0970417453439783,-0.1630030019160764,-0.2132488781501773,-0.1513842233872347,-0.1467387461779165,-0.1875550320268405,-0.2064286036165757,-0.0660002422951967,-0.4890096182283218,-0.0832978547567433,-0.0680803778095859,-0.7059738006200257,-0.1400480973139063,-0.0662463061723865,-0.8610764218220481,-0.1749537684395072,-0.0548085466836974,-0.9778301332280628,-0.2020996134622974,0.0145310901962113,-0.4789507045480297,-0.0940119307360558,-0.0780489506762239,-0.3467289615241956,-0.1686998681943003,-0.118883610927925,-0.192367288114159,-0.1790347424363007,-0.1158037547824393,-0.1241143440384917,-0.1734940369788851,0.0721872099502875,-0.3871416229921163,-0.1090619446906967,right_mouse_right_click
0.0,0.0,0.0,-0.0770969460080917,-0.0913376579732268,-0.0436384869003841,-0.1314868616333668,-0.1871032934655217,-0.0937800054178449,-0.1605432906344906,-0.2289096245452133,-0.147188005008045,-0.1375755953181606,-0.1955293932797724,-0.2014972282802433,-0.06485627797597,-0.4934922431469331,-0.0814197021602926,-0.0659709078424786,-0.7058449572835706,-0.1397735032385911,-0.0638765165089359,-0.8594224160434116,-0.1760630250500382,-0.0517577138691645,-0.977498792596749,-0.2044926637484475,0.0164934073505273,-0.4878929366023845,-0.0928389694763886,-0.075216197105555,-0.3554411308821949,-0.1643236909815459,-0.1170302392708667,-0.1995671293873567,-0.1721908504866518,-0.1137601341768831,-0.1445654676362142,-0.1658570630367815,0.0752323752655817,-0.3958327045472201,-0.1087121825263618,right_mouse_right_click
0.0,0.0,0.0,-0.0781806923113822,-0.0883676293687675,-0.0454019209696237,-0.1319698215532811,-0.1785193426629809,-0.0974291713640451,-0.1600051250101994,-0.2186783176048316,-0.1523915943443581,-0.1420570992098863,-0.1938120927669802,-0.2081673065320569,-0.0666929140423035,-0.4917881310121797,-0.0852499213216723,-0.0704540778928934,-0.7056699259614891,-0.1448717411921214,-0.0693882341504112,-0.8582961153841691,-0.1821848625333154,-0.0584913367696436,-0.9757492354905832,-0.2109317258319441,0.0139267238159648,-0.4841253467839187,-0.096334159934401,-0.0777545053572908,-0.3517620060861673,-0.1703530560986283,-0.1201503972722409,-0.1968538120913945,-0.1802768253463629,-0.1183595389162284,-0.1400745997402891,-0.1750181171654327,0.0718276313260019,-0.3915655492376225,-0.1117794570422569,right_mouse_right_click
0.0,0.0,0.0,-0.0785190247385834,-0.0891936982879476,-0.0435596656423257,-0.1338170881794906,-0.1802136419755797,-0.0946337284647259,-0.1675029679446031,-0.2173461894207358,-0.1491054086788827,-0.1463886312260593,-0.1873887175790929,-0.2044284722185506,-0.0681545225468502,-0.4906097263923248,-0.0821510704573808,-0.072649663177872,-0.7051152240618458,-0.1412116723913701,-0.0731053171518078,-0.8602533794551906,-0.1778974411339464,-0.0625121562117869,-0.9764602657419148,-0.2064402571035561,0.0134662157680437,-0.4818957411177957,-0.0935694331450046,-0.0846475933724199,-0.3446765979108705,-0.1651041391773113,-0.1238893362953335,-0.1909766334541767,-0.1719408769603174,-0.116467605653158,-0.1406685330149246,-0.1651691488859225,0.0725625550832862,-0.3875957844727477,-0.1096751583950295,right_mouse_right_click
0.0,0.0,0.0,-0.0758718468101641,-0.0900053718851116,-0.0460014356799617,-0.1306816248857147,-0.1806721006180418,-0.0983048112659622,-0.1632275430838272,-0.2159896790354594,-0.1535488370974345,-0.1446197318326533,-0.1876103544952489,-0.2095870999314123,-0.0654303285108117,-0.4933291193823541,-0.0845557216688683,-0.0693433944576091,-0.7062352733210845,-0.1434480772622705,-0.069585391285384,-0.8584684984554039,-0.1798699084459257,-0.0589082484885178,-0.9762766507142404,-0.2083595918843197,0.0161218438385773,-0.4839803040006409,-0.0958822447464105,-0.0773300483849255,-0.3499835501576339,-0.1698427243704288,-0.1211188812738055,-0.1938792102507363,-0.1798222866563847,-0.1178212003636569,-0.1388582349436732,-0.1747933422336767,0.0750935121854086,-0.3893575719527249,-0.1116898814968876,right_mouse_right_click
0.0,0.0,0.0,-0.0753600543232825,-0.0911240836394042,-0.0445515634011753,-0.1312442039179856,-0.1790956387776889,-0.0966227400592858,-0.1653355506687161,-0.2048989435669492,-0.1518422318184864,-0.1458604163904279,-0.1707778574349824,-0.2082464449903101,-0.0667106711752868,-0.4893202221098152,-0.0854747769866269,-0.0693628692573666,-0.7008775511825016,-0.1463316727870574,-0.0686662281041547,-0.8551072149950815,-0.1856619081659466,-0.0572828250531645,-0.9745576740370376,-0.2166933730630622,0.0168112253517837,-0.4787371628212188,-0.0969352828504988,-0.08220797060063,-0.3360451462079071,-0.1686992700707046,-0.1235658963168914,-0.179364834109399,-0.176270408036307,-0.1163874568646622,-0.1302530966635157,-0.1705017385267311,0.0772362548721671,-0.3799380074719429,-0.1129302064882344,right_mouse_right_click
0.0,0.0,0.0,-0.075279787406964,-0.0914622424290955,-0.0456561331268875,-0.1322552146301818,-0.1816181788592808,-0.0983123210753078,-0.1653447784827948,-0.2123910858823683,-0.1541066931143402,-0.1385126837084125,-0.1791565300254224,-0.2108824405491199,-0.0583947259351139,-0.4922320847244114,-0.0856484005722613,-0.0604305851554034,-0.7042165193253562,-0.1461878924067377,-0.0589904639381331,-0.8591402462950438,-0.183865890529521,-0.0465738202555701,-0.975934980344944,-0.2130300293524737,0.0249311225190529,-0.4798229432680493,-0.0967167104785229,-0.0743113878004113,-0.3427859015213688,-0.1674892962661075,-0.1184345829014387,-0.1873959647806215,-0.1726757268624902,-0.1113945856984506,-0.141426762714186,-0.1646105657598063,0.0844677179032847,-0.3795161885746486,-0.1126424917590876,right_mouse_right_click
0.0,0.0,0.0,-0.0741368680344197,-0.0882263293553862,-0.0444138081524277,-0.1316562045693187,-0.1756361863648144,-0.0948897714528415,-0.1659848099522965,-0.2038945378194266,-0.1480759521089323,-0.1438621791427504,-0.1747163945086137,-0.2023643238917465,-0.0604357081160625,-0.4917136832231834,-0.08474116020138,-0.0610458517103343,-0.7013339214690999,-0.1441938591933379,-0.0601425041005085,-0.8558924623411786,-0.1826741616869,-0.049913717452069,-0.9756946922901302,-0.213374057108598,0.023900160762042,-0.4798835993003799,-0.0958859185214261,-0.0776508173234741,-0.340509458342802,-0.1650560908761014,-0.1197497945218313,-0.182840472755455,-0.1710098388702443,-0.11088944841371,-0.1368924559645531,-0.1646451398511265,0.0837728861413609,-0.3792508617270668,-0.1116393998937612,right_mouse_right_click
0.0,0.0,0.0,-0.0720045161436482,-0.0831741565938966,-0.0445787347063119,-0.1278226111246505,-0.165896704134197,-0.0947111226653644,-0.1583171988513398,-0.1835546181298109,-0.1471895353731737,-0.1409255460269087,-0.1625232785890524,-0.2005125393357751,-0.0580008720733841,-0.4850565059369349,-0.0882624041143634,-0.0564989583527782,-0.6994594722187522,-0.1479959143080879,-0.0540516449849043,-0.8535876050762388,-0.1868866474218004,-0.0437469613192521,-0.9749344089471074,-0.2181492645559142,0.0282691586681343,-0.4731029787995588,-0.0992248610708396,-0.0703633562981835,-0.3272622640973116,-0.1694309382437602,-0.115436291977578,-0.1727605345140636,-0.1763175450871805,-0.1094794431136839,-0.1294758452399509,-0.1712186946218572,0.0889735695238286,-0.3712590216743341,-0.1145492852130862,right_mouse_right_click
0.0,0.0,0.0,-0.0733192610309673,-0.0856559857153076,-0.0445289878674099,-0.1295156741717297,-0.16990151056883,-0.0963000282623736,-0.1587702678980541,-0.1896202881440165,-0.1504817737247274,-0.1349492553566047,-0.1575729162430767,-0.2058374178845961,-0.0612988385662691,-0.4855912953150601,-0.0900102382329422,-0.0605847741880657,-0.6962101107464582,-0.1510176933468731,-0.059005921091701,-0.8512691826556716,-0.1908239485326853,-0.0492053992273382,-0.973607157372577,-0.2228630337219884,0.0248865585754883,-0.4766031838971928,-0.1009887532903103,-0.0739259108639932,-0.3301949698775383,-0.1704351590510621,-0.114458406421758,-0.1725298053351096,-0.1756340347641328,-0.1056657363160768,-0.1312396228982615,-0.1692651691797909,0.0861611624190464,-0.3754807545007205,-0.1163017169090152,right_mouse_right_click
