x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.0,0.0,0.0,-0.08061231160894104,-0.0464288421196079,-0.07130597421553106,-0.14246421773688064,-0.12769483087288938,-0.12937394081376727,-0.08701000280886888,-0.1550758739663621,-0.18343503043319775,0.011922332468115446,-0.17367592810782567,-0.23403524259898806,-0.10127215584370985,-0.42916750411605126,-0.12064524574112001,-0.08105269342189916,-0.6465344972817693,-0.19416314279388056,-0.0612005664666828,-0.783098440218921,-0.2364227332113506,-0.039580367306999716,-0.9167483014327736,-0.26268356675552645,-0.008656985474421912,-0.4680248879052805,-0.12515528056294895,0.003462981188415456,-0.6726407939755779,-0.19765890718254409,0.02468779508450052,-0.8134167645552982,-0.2323908086403767,0.04540315454250583,-0.9676423206129084,-0.24820735870730098,0.07343997851509428,-0.4378582662210318,-0.13393333305183422,0.06729894295775031,-0.332154943695662,-0.20510566079041043,0.021807899051299533,-0.1693840754179508,-0.20388152089950715,-0.011926890560128548,-0.08780895452685768,-0.18523278867282672,0.1415226795507897,-0.35772934611378787,-0.15032645253987734,0.12159423377289243,-0.22227605826382854,-0.19576861383134145,0.08019343464035242,-0.10723834766639741,-0.1877082855232884,0.04658860908837482,-0.05012674035792936,-0.1710154422668453,right_mouse_roll
0.0,0.0,0.0,-0.08206484624957724,-0.04831926015417784,-0.06782627513850077,-0.1471236239685213,-0.13025398744541739,-0.12338797638816959,-0.09527151134174039,-0.1625617181332737,-0.17543561817741216,0.00053964879756232,-0.18463108593219632,-0.22403898015875118,-0.11101625602555819,-0.431207213432064,-0.11477076653643199,-0.09696937084932218,-0.6460401020592897,-0.18659476559531038,-0.08064709907279254,-0.7815188976148146,-0.2284027146634979,-0.06266239100914499,-0.9143159332554172,-0.25442574642697025,-0.020710308597956018,-0.47461118024899956,-0.1206511234282187,-0.013842646344056339,-0.6778365926709459,-0.18973933631555126,0.0058652903322577105,-0.8176657805693843,-0.22248116220302813,0.02451064730297299,-0.9711389291248218,-0.23725178293762836,0.061389376330493316,-0.44740053533343954,-0.13097313421894088,0.057382811351884506,-0.34182285427811515,-0.19984828169605737,0.015888425007085594,-0.18013432437469262,-0.19938588006985322,-0.015614391908843376,-0.09708090138504022,-0.1817297282214243,0.13055210365724232,-0.3673635807741821,-0.14873720705875837,0.11347472105240786,-0.2301578739939622,-0.19369535306000799,0.07398063603479509,-0.11574858784456278,-0.1867853846084008,0.04140904327239413,-0.058328599647438924,-0.17113257370343546,right_mouse_roll
0.0,0.0,0.0,-0.08015115861583093,-0.04526412999499799,-0.06994661276356832,-0.14427820534051733,-0.12387583431435088,-0.12683018761884846,-0.09115290491358405,-0.15576379353009626,-0.17990667300635624,0.005784530880224407,-0.1796260971735546,-0.22971341538379636,-0.10686938386938792,-0.4288231950933445,-0.11766599562492058,-0.09135408559843336,-0.644575059300388,-0.19033607725524646,-0.07421703184174422,-0.7809691155293487,-0.23276151964986191,-0.05508165362511537,-0.9142658567740236,-0.25922249506791156,-0.01468712789929049,-0.47353161620361883,-0.12282201272223289,-0.006823495465967186,-0.677258362202624,-0.1930579516826297,0.013734450600289608,-0.8173212694523738,-0.2267438460310545,0.03309258132345324,-0.9696879114005726,-0.242095509138327,0.06872536188853239,-0.4467055318416345,-0.13239315302892157,0.06402645638226173,-0.34327122609933564,-0.20308687037240264,0.02152785737497379,-0.1763001677746676,-0.2026662198495359,-0.010794469228514427,-0.08757010670321401,-0.1846289089067324,0.1384138352724244,-0.3665859102912024,-0.14942371057080886,0.12043841142403512,-0.22938982780055528,-0.1963123071840223,0.0799107031469347,-0.11047961580951014,-0.18943332875820373,0.04668271174714057,-0.047412753777768005,-0.17333463874168054,right_mouse_roll
0.0,0.0,0.0,-0.08039901086259396,-0.047487884435971774,-0.06827019129703395,-0.14330071183394877,-0.12511360695176185,-0.1242076271288402,-0.08990048212989273,-0.15541969624387522,-0.17666046725375525,0.004594785532163141,-0.18281176315367528,-0.22546575110311393,-0.10683065834365221,-0.42659307839517,-0.11579829482693575,-0.09213940089530487,-0.6435284144280318,-0.1875592368555949,-0.07523907382246536,-0.7800343657654493,-0.228980749792407,-0.056103209332208547,-0.9135957459903931,-0.25472624597647747,-0.015761862182438288,-0.47265088582573717,-0.12119849704678404,-0.008151497229909847,-0.6759428907931356,-0.19052472277139867,0.011802303680478531,-0.8193063324622991,-0.2238752495400402,0.031153291862131317,-0.970454570001242,-0.2392642889564955,0.0664908269705693,-0.4460612477745751,-0.13093557685292165,0.0612085784115928,-0.33554888445557374,-0.20060899560020493,0.018884595354778055,-0.1726210798864624,-0.20108980288038525,-0.013899439026520764,-0.08298935662305622,-0.18389012448657135,0.13460714954100375,-0.3663984379892029,-0.1480008466639406,0.11696758983756779,-0.22515988203928078,-0.19430416619352972,0.07630244946773976,-0.11101105384913715,-0.1886866540659095,0.04162486020932952,-0.04977577444820577,-0.17367444547879315,right_mouse_roll
0.0,0.0,0.0,-0.0812860483836357,-0.044609260739650956,-0.06957304061604316,-0.1462546735598715,-0.12196672062439107,-0.12633803919066056,-0.09326688330598008,-0.1509917903903676,-0.17928923203884065,0.002252929291301998,-0.1802845407027432,-0.22863536154044817,-0.10849969248957114,-0.42678972309289964,-0.1174192091012323,-0.09346066861213902,-0.6428678690699015,-0.18975572526560852,-0.07690007986695052,-0.7789277428228374,-0.23130506057039515,-0.05749610033735648,-0.9134533272511668,-0.25723188560828647,-0.01627703181226075,-0.47181106945347895,-0.12264432782188049,-0.009009615878755666,-0.6733583526601027,-0.19283997600961192,0.00936846890955842,-0.8147222820021859,-0.22703736237798847,0.028013533815454125,-0.9695968995420429,-0.24309893936755064,0.06654085439512049,-0.4447707814798604,-0.13224227472275332,0.05818648967508175,-0.3324358910003859,-0.2026110747510632,0.014870804223109815,-0.1699515813115672,-0.2032118092001559,-0.01687286325963136,-0.08780237114857055,-0.18631994680885144,0.13530673766698154,-0.36543320932821194,-0.14921265810294645,0.11449804814400767,-0.22295092864094643,-0.19568829898027362,0.0735104713430765,-0.10715276787363029,-0.18959843521929173,0.03986735764556903,-0.048954254170515785,-0.17442307579099794,right_mouse_roll
0.0,0.0,0.0,-0.08224091099110785,-0.04442469396952013,-0.07099586297312088,-0.14658341362605976,-0.12036301950339381,-0.1281994644813111,-0.09329878273812243,-0.14726538966633484,-0.18113440657906174,0.004184703582073512,-0.1727082606752689,-0.23039496800043613,-0.10640328688414502,-0.42624828907770373,-0.11887656736498514,-0.09145979502332213,-0.6427360075274167,-0.1906575094412903,-0.07455383200632727,-0.7788568992302614,-0.2311935754422634,-0.05529088467113555,-0.9131919762211017,-0.25628831294199766,-0.014119016868242474,-0.47111022241900097,-0.12322924129363931,-0.007201948696578004,-0.6735561011513287,-0.19216247855546964,0.011108345016776778,-0.8150472900670211,-0.22490693895137562,0.02974190241600378,-0.970354128023746,-0.23985054819189564,0.06878086374250467,-0.4434223473229238,-0.1321912692036278,0.06018632231927888,-0.3265851791616613,-0.20179784042553264,0.01588875056174118,-0.1637965593104212,-0.20307892243991515,-0.016237955160677216,-0.08401839174461656,-0.1866919977711288,0.13787325320116942,-0.36334568318733956,-0.14859249952300083,0.11618559346254183,-0.21415914001821945,-0.19456848356967682,0.07464010608371147,-0.09751165744750508,-0.18931324780493225,0.04081796801607218,-0.04132410927005948,-0.1748701162480134,right_mouse_roll
0.0,0.0,0.0,-0.0819138589068218,-0.04572532131213527,-0.06941486806121443,-0.14755867330273054,-0.12201666235192986,-0.1258468129370352,-0.09627690559095015,-0.15230703285485503,-0.1784319106317224,-0.0019307160530571026,-0.18146305935306253,-0.22713424064228657,-0.11038070376919805,-0.43010135446706854,-0.11609895050358933,-0.09569081418791363,-0.6454667497806064,-0.1882344738555951,-0.0787555490475645,-0.7817668567562281,-0.22952268318635197,-0.05874678919403013,-0.9154432587332276,-0.2551989310922705,-0.017414048982885646,-0.47568773826091454,-0.1217363461655767,-0.010057155097078592,-0.6760373968539423,-0.1914310178906801,0.009067020270281757,-0.8155856661985413,-0.225528214892036,0.028952891880405122,-0.9699952712104419,-0.241393669927657,0.06623723179050311,-0.44697804561151155,-0.13175691448046245,0.0552754599006506,-0.33364849259241647,-0.2011340199650114,0.010395244201448642,-0.17295401496778234,-0.20157275383784712,-0.02118023977165652,-0.09559545572257849,-0.1848587519670333,0.1355117595647215,-0.36483246797688523,-0.14920637144387333,0.11000395582752998,-0.21530547411572584,-0.19451435303517758,0.06730304422001063,-0.10181121102014276,-0.18814760861966634,0.033422204916032906,-0.04832331232655474,-0.17293761124173365,right_mouse_roll
0.0,0.0,0.0,-0.08036803815058606,-0.047538787171958516,-0.06895473566800621,-0.14249329214657883,-0.12644495289029065,-0.12494266455778978,-0.08920296961615785,-0.15474436282883997,-0.17717767893399083,0.004527269790197358,-0.1825905315383934,-0.22592115511262167,-0.10815389936293426,-0.42782196954888324,-0.11596385266919819,-0.09175633762282973,-0.6450225763583772,-0.18753417673530023,-0.07417716968748315,-0.7810504606795758,-0.228681172719092,-0.054339859981783346,-0.9150592710318424,-0.2541642897412789,-0.015560970528873829,-0.47284373683748543,-0.12078214119590916,-0.006059500969190733,-0.6770055355012237,-0.19006354153995947,0.014882744935304145,-0.8186040326892691,-0.22350637163077752,0.03479053026273798,-0.9704357537780866,-0.23883899763898328,0.06763263749076973,-0.4471949349011017,-0.12994646291965387,0.06163332714378964,-0.3417142004142877,-0.19979446593275915,0.018535906641009403,-0.17806887174793606,-0.20013676357314641,-0.014685109319462972,-0.09132869201764766,-0.18282516632852508,0.13651490242362924,-0.3700356997268133,-0.14637818137692551,0.11771065079505548,-0.2311606236625592,-0.19263826845189153,0.07621605396799722,-0.11359033973599886,-0.18650458107988874,0.04174050181566254,-0.052944372546453,-0.1710630421861052,right_mouse_roll
0.0,0.0,0.0,-0.08252854372383307,-0.05439249633567179,-0.06417304671150359,-0.14821197197868713,-0.13814047943137342,-0.1180090129192559,-0.0975563200367903,-0.16314249741659417,-0.1693068088197327,-0.0015513328515825054,-0.18255370185936995,-0.2173119501873643,-0.10965194150692921,-0.4369907800583207,-0.11113347991620716,-0.09360168517554437,-0.6519940912835586,-0.18167402471619254,-0.07641578204333299,-0.7869256429244679,-0.2225446411858708,-0.05708427416603156,-0.9185798634819325,-0.24807527794678544,-0.01869861650272703,-0.4798442435661383,-0.11853096105731097,-0.010158210836618364,-0.6787133888602188,-0.18691891595985424,0.009402673352474078,-0.8202506271945179,-0.2202570659620861,0.028509134981013196,-0.9713913016684734,-0.2357671908164136,0.06335315217302613,-0.4521785346458791,-0.13005180323186719,0.05767714171477304,-0.34154366883143317,-0.19773784175172474,0.01501478612387111,-0.1791379843021024,-0.19801243503926486,-0.01718274335648773,-0.09216176367540321,-0.18122769176663542,0.13195059581747015,-0.3714776286063523,-0.14871557443008615,0.11301967728468945,-0.227123976843705,-0.19350782365900776,0.07191614438412239,-0.1118339421872065,-0.18782302141737542,0.03802860300653189,-0.052358068884562084,-0.17308085372121715,right_mouse_roll
0.0,0.0,0.0,-0.08006692889933306,-0.051596390689023615,-0.06621093301608443,-0.1438954301525241,-0.13062189745463992,-0.12122925437962472,-0.09229470362250268,-0.15596617712063796,-0.1732331994743308,0.004044284986928389,-0.1779268602198601,-0.22164132616315205,-0.10770850118481837,-0.4330369635208354,-0.11330847852276081,-0.09149749480336516,-0.6494270106398046,-0.18420672965210408,-0.07426920637591275,-0.7843023095208482,-0.22481898493064356,-0.05448652167629224,-0.9160901380567771,-0.25010911052850343,-0.015610902550378197,-0.4761881906101555,-0.11982997155841826,-0.007566628465634159,-0.6756274431255319,-0.18883657289540876,0.012292460783461237,-0.8185671718927149,-0.22243474112141648,0.032019131104785735,-0.9707066763705576,-0.23812459699266691,0.06709643633172813,-0.44756718699873294,-0.13055742078739874,0.05941051364620833,-0.3343833389279259,-0.19921736724218103,0.016923607708687533,-0.17278232628351495,-0.1997695863968309,-0.015011150273978698,-0.08663057187577158,-0.18297331472123102,0.13530812127902755,-0.3665661773266018,-0.14851492150050277,0.11542817311918596,-0.22100472956689293,-0.19389548862015865,0.07440420337130396,-0.10672391372364044,-0.18825612682993867,0.04046722432678508,-0.04753429359853666,-0.17343817049825758,right_mouse_roll
