x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.0,0.0,0.0,-0.1446846106715348,-0.1758479512504616,-0.041001593025009,-0.3209163788385086,-0.4093504361662374,-0.1085850131800608,-0.4804162524051993,-0.5091444697110146,-0.1700426968049936,-0.6145623671925617,-0.5516241019279344,-0.2196141817008394,-0.2343294550219553,-0.4618487878587848,-0.2021152518864296,-0.1733928545468194,-0.94395694167472,-0.2808562092178392,-0.1440113542178598,-0.829049562224763,-0.2925206342458701,-0.1598186308293692,-0.6738811197947184,-0.2879746639365508,-0.1015311379825033,-0.4139592760602532,-0.2181500620808257,-0.0454519356479863,-0.9196184405455206,-0.2741481150535818,-0.0351934182023042,-0.7888888336120778,-0.2474531579346761,-0.054852646814038,-0.6171747984630153,-0.2308308251930931,0.0302869625130137,-0.3883154937253253,-0.2304610977213632,left_thumb_left
0.0,0.0,0.0,-0.1735007980597437,-0.1659177840307539,-0.04022935316071,-0.3717608402390999,-0.3767415280210576,-0.1139010282095382,-0.537715769042661,-0.4503670955983122,-0.1810162664703856,-0.6844211805022548,-0.4415651240905435,-0.2360334446162859,-0.2924255730437432,-0.4016489858734778,-0.2245553749069672,-0.2586939786060104,-0.9129439824837102,-0.3156116447151089,-0.2285340063063678,-0.8143104834882454,-0.3314080682820833,-0.2364118645811488,-0.6466261914916922,-0.3280824845940384,-0.1519691302317284,-0.3647999098150258,-0.2455965490547167,-0.1270163679350974,-0.914375334991262,-0.3127036961488645,-0.114204709542394,-0.7927788156602301,-0.2837971468057201,-0.1201174266564623,-0.6178354607680221,-0.2662012416754462,-0.0105349882849712,-0.365747405986961,-0.2622285168841081,left_thumb_left
0.0,0.0,0.0,-0.1715666988350797,-0.1633579256422418,-0.0433601748386421,-0.3734082288463937,-0.3783155074035583,-0.1167230038104371,-0.540780192383819,-0.4561325604962192,-0.1819822579645902,-0.6873156599826802,-0.4446971512980846,-0.2347678688667601,-0.301474509592957,-0.3951209685598487,-0.2268811927115489,-0.2654067535513832,-0.9103797925236956,-0.3174395824937847,-0.2313488492719163,-0.8175791999164692,-0.333219504522976,-0.237697849599296,-0.6530818801126828,-0.331019492552465,-0.1616893376202253,-0.3594559543606068,-0.2461169374948348,-0.1362148613213745,-0.9124358131351328,-0.3140616320025295,-0.118098590589054,-0.7931796260444587,-0.2852662231386202,-0.1228038352259108,-0.6172027774632819,-0.2681185037435268,-0.0206368729242267,-0.3620930033108766,-0.2611541799398877,left_thumb_left
0.0,0.0,0.0,-0.1719976067751827,-0.1621849061786496,-0.0444806986429518,-0.3764449793631994,-0.3799882189335013,-0.1174446175432857,-0.5435585192385259,-0.4629594074469849,-0.1811239837534465,-0.6893160802126006,-0.4607602212210204,-0.2322192338336719,-0.2982331185112851,-0.3884272346425024,-0.2311278700454377,-0.2651733969403532,-0.9092649317623912,-0.3208120219415852,-0.229938982959404,-0.8187443907279176,-0.3357331468179485,-0.2340676844718566,-0.6522722303843186,-0.3332190955750345,-0.1587325924324245,-0.3553935601538948,-0.2488442919257518,-0.1374702874419166,-0.913105323138842,-0.316253633182304,-0.1186310779997386,-0.7962440129528044,-0.2867689931424054,-0.1231549065821285,-0.6202132902883774,-0.2694662329817787,-0.0185770658705292,-0.3601620879316978,-0.2619300533544871,left_thumb_left
0.0,0.0,0.0,-0.1689983319782651,-0.1623408115630225,-0.0444394136044593,-0.3681742928678833,-0.3819938003442826,-0.117154506108822,-0.5321480143574954,-0.4666132431681928,-0.1809459563045928,-0.6783860641803913,-0.4661113720008125,-0.2321246933128759,-0.2994175890078808,-0.3900678621574415,-0.2303386501527979,-0.2609181480596971,-0.9109476064608696,-0.3195249259389796,-0.2227121141621188,-0.8173973579550848,-0.3337710651993562,-0.2276248831212288,-0.6499493524955188,-0.3311475083069714,-0.1627930147093716,-0.3563858653204028,-0.2482329114567381,-0.1348715645015874,-0.912233784050616,-0.3157455257709443,-0.1142212294296724,-0.7920392967282224,-0.2863096433328193,-0.1211134046996211,-0.6148632017717472,-0.2690568486496687,-0.0238229536504747,-0.3600938603346871,-0.2616414485025851,left_thumb_left
0.0,0.0,0.0,-0.172591414871703,-0.1635083827776836,-0.0435125500423174,-0.3769521393976904,-0.3878081728823534,-0.1180341746616288,-0.546104778918162,-0.4697896721417905,-0.1819748819567369,-0.6946568393527762,-0.4600856492264275,-0.2332209504688599,-0.3019115038182852,-0.3786901520375722,-0.2451754551886427,-0.2711134295210315,-0.9042213074890862,-0.3299717191155507,-0.2290179160364771,-0.8176549727769342,-0.3368297225312361,-0.2335284896508403,-0.6542134732575096,-0.3307267442244641,-0.164288489108444,-0.3428083550658573,-0.2632097313907126,-0.1449103146261574,-0.9075253642489493,-0.3282980905374448,-0.1193360370157683,-0.7889449176365366,-0.2933024669853218,-0.1253292291913235,-0.6118882717152331,-0.2739568415619922,-0.0253168603726415,-0.3490853845562658,-0.2749702954881818,left_thumb_left
0.0,0.0,0.0,-0.1699168517032759,-0.161865052229598,-0.0430797701824195,-0.3717062566700248,-0.3832987508850178,-0.1182149644180488,-0.5392162823683092,-0.4661398807492063,-0.1833061017027442,-0.6872482667817545,-0.460118179452316,-0.2359447363039473,-0.3036137419141673,-0.3798931027870727,-0.2447058872925804,-0.2719989185123371,-0.9035336093564093,-0.3311247575937181,-0.2252685002591448,-0.818182466439302,-0.3401939540177673,-0.2278331976923014,-0.6538097787385349,-0.3358579284614815,-0.1677089104116277,-0.34347354330682,-0.263811584415566,-0.1463557298405231,-0.9083502333435792,-0.3298894255562357,-0.1160969601895049,-0.7928519482385915,-0.2960793214855733,-0.1211443284854611,-0.6156595775028407,-0.2777513164929544,-0.0291692428143222,-0.3491866344926287,-0.2768055144730141,left_thumb_left
0.0,0.0,0.0,-0.1748543185025791,-0.156915005059871,-0.0446631733993375,-0.3804354629117855,-0.3820980385923861,-0.1188135880501964,-0.5481211980792444,-0.4604587857565397,-0.1816868488863526,-0.697239856031119,-0.446370625414197,-0.232212648684899,-0.3127576180418915,-0.3777882023240618,-0.2484454122190419,-0.2756871629039062,-0.9022370299315128,-0.331609604852389,-0.2300913777430396,-0.8285463578414505,-0.3385017959892468,-0.2331088904723905,-0.6708225647863144,-0.3335871180421841,-0.1735149443493225,-0.3399932883687188,-0.2664011632160989,-0.1498876942102005,-0.9098025274230204,-0.3326580192133454,-0.1205535664863506,-0.8026562144405168,-0.2992280450342083,-0.1256729146055444,-0.6268517148146221,-0.2810784816990855,-0.0318374616889078,-0.3461055250918849,-0.2774928629629174,left_thumb_left
0.0,0.0,0.0,-0.1725418714326745,-0.1571281717416993,-0.0483453931276998,-0.3765950589076547,-0.3852981865778085,-0.1247955929796089,-0.5431267245203246,-0.4613920797777504,-0.1896484915885433,-0.69463911920418,-0.4396839694326658,-0.2412717722377958,-0.3091539841993748,-0.3669258509268937,-0.2551688272999621,-0.2754300248605403,-0.8992341809572824,-0.3398767264809516,-0.2282786778588657,-0.8151023458839508,-0.3450186487108299,-0.2341374758648416,-0.6494535523224735,-0.3381621020271175,-0.1689660775313328,-0.3265742876873757,-0.2726912500154265,-0.1475431325774602,-0.9089624632001386,-0.3420030997422864,-0.1210065417935537,-0.7900882381150207,-0.3065362395497733,-0.1285470351550311,-0.6046058614032388,-0.285824917325318,-0.0267878965370883,-0.3321121395498947,-0.2837515848267487,left_thumb_left
0.0,0.0,0.0,-0.1743736874099735,-0.1694046720045241,-0.0534743232094999,-0.3813312256077635,-0.396052391773295,-0.1361363124667891,-0.5527859167628095,-0.4629386344976018,-0.2044339756618129,-0.7083797131248131,-0.4347537831369468,-0.2590664976634266,-0.3105903984615266,-0.3607400353831502,-0.2814944363732073,-0.2695192791132132,-0.8903921363698352,-0.3668258465226443,-0.2264150057103723,-0.8022286944083054,-0.3673380479812101,-0.2338893978581942,-0.6361026455977563,-0.3586974162456269,-0.1657130359561234,-0.313814301092239,-0.2982594641092482,-0.1416784541896179,-0.9003998115339773,-0.3727107943717069,-0.117757317493291,-0.7751052521106692,-0.3346581328786193,-0.123212751386811,-0.5898769947880543,-0.3133860902354955,-0.0199620857445318,-0.3175440352711596,-0.3068538381624725,left_thumb_left
